class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
2709,88690c,840,38.21843216547621,-85.7306643297618
2710,12a4a28c,688,41.38671500726751,2.161753415697674
2711,4ccdc,769,45.205805078023324,-75.75273909232789
2712,8096fc,229,37.88812898253277,-119.55072591266376
2713,477eb1d9,437,45.43638386498864,12.339898462242576
2714,91bc,184,-5.827809521739142,-75.89102094021747
2715,487604c54,324,51.50311285185195,-0.12746060802469159
2716,47d8c4,209,51.595624971291876,0.47087966985645885
2717,36a5c,665,24.782706863157944,110.48368270676673
2718,a82d,263,-46.38863901520914,169.51715927376426
2719,8818c,142,43.46033728169012,-85.34019797183099
2720,46eece4,220,56.95316576363644,24.138993477272706
2721,808f7e3b,229,37.76074901310044,-122.41589482532741
2722,00997f7,612,-22.91310001960784,-43.18245212908499
2723,487cdc,733,54.60590145975447,-3.1412275375170564
2724,470b948c,990,50.07792277474756,14.431703189899018
2725,54c1c,925,44.43728603891895,-124.04153494270264
2726,89b84,568,38.87218631161978,-76.20989754753522
2727,0d1264,173,37.36990635260114,-5.84691962427746
2728,89c19,740,40.02549461486486,-74.09557371081078
2729,0d1f4,630,39.21891624126981,-9.397588752380951
2730,487602b4,522,51.50650759578542,-0.019287703065134092
2731,47d870a4,209,52.19962230622009,0.11580567464114835
2732,876f,694,40.727471923631136,-104.80584872622482
2733,48761ca9,361,51.522643063711925,-0.09137566759002759
2734,303,498,3.522234650602412,99.08036378313257
2735,480c4,596,49.06053513590609,-1.8289985033557048
2736,95a31,538,-34.47027190334571,-57.84584719888477
2737,465f79c,176,59.25846005113635,18.09052361363637
2738,bda4c,389,-50.44254649100254,-73.0877201131106
2739,0d0d3,743,36.72390166352616,-5.203250111709278
2740,6b16c,113,-34.91263848672566,149.53989768141594
2741,873317,384,36.06487233333336,-112.16240107291657
2742,12ba5,725,42.01209386620686,3.1742046993103443
2743,31cc4b,693,3.090761222222231,101.66633550937975
2744,4712d,78,48.86760215384614,16.78240746153846
2745,132f6055,656,41.90577535060974,12.481958301829255
2746,89c25990c,504,40.73098762301591,-73.99690677976213
2747,886d4,161,39.63216673291924,-87.27342399378878
2748,951978c,379,-30.053344047493358,-51.22955732717661
2749,3397b7,977,14.633641745138174,121.04025842476929
2750,33964,472,14.705913843220342,120.52738669703398
2751,12a4a314,136,41.3949809264706,2.1993055073529426
2752,89c74,977,39.42875086284548,-75.43069899999988
2753,488845d4,650,55.869486498461484,-4.288814563076928
2754,34681f,639,24.99439263223788,121.31478830985922
2755,487604df,218,51.496822059633054,-0.1385121559633028
2756,47e66e27c,88,48.85747796590908,2.3347702954545473
2757,2dd22c,193,-8.450591160621771,115.07077070466298
2758,4741db,952,47.52606442542017,19.077609566176466
2759,88f5043,424,33.788401466981114,-84.37127641273594
2760,5495a71,397,45.560419949622165,-122.66152375062968
2761,8864667,231,36.14464720779224,-86.77282442857144
2762,48718e74,606,51.45924120462049,-2.5903731650165014
2763,35f05284,75,39.901666199999994,116.37933792000005
2764,47d8709c,238,52.19700943697477,0.1260751764705882
2765,4652535,647,55.66133727357032,12.59268141267386
2766,8640bf7,369,29.738976314363146,-95.38525621409222
2767,bc4b,115,-54.23662344347823,-67.47518420869567
2768,8c47,207,13.07315860386473,-61.24758137681159
2769,4ccd4,314,44.37850230573247,-76.02860310828022
2770,60188c04,273,35.69148308058607,139.76795526007317
2771,0d126f,657,37.381321526636235,-5.964496025875195
2772,8834f17,247,40.430242923076925,-79.9744316558704
2773,465f77ec,93,59.31262188172041,18.057487709677414
2774,0dad,786,31.5217042900764,-9.756750708651424
2775,6018fc,541,35.558983401109046,139.45917608872458
2776,6b915a1c,382,-27.470071301047124,153.0303350654448
2777,3397cb,746,14.576569839142097,120.9783690549598
2778,89b65c,256,38.75017666406247,-77.47554388671877
2779,132b7,196,43.87980237244896,11.847577117346933
2780,808f94,707,37.6482503295615,-122.07884582178222
2781,478b4,351,45.75588921082624,5.653219415954416
2782,4887c7d,433,55.96680126327947,-3.2139644988452662
2783,30e29904,512,13.745034263671878,100.49093070898437
2784,14984,818,36.96217509290963,25.28696222982887
2785,6ad6687,480,-37.864702229166646,144.97440358125007
2786,808f85,781,37.74057045198473,-122.20571629065292
2787,185c4,491,-6.791327289205705,39.262423900203714
2788,4cb84,334,46.15247164371257,-71.4936972754492
2789,17b,484,6.423957283057853,37.69878688429758
2790,470b94e7,425,50.089389705882404,14.413602560000001
2791,89b11c,102,37.55218125490194,-77.32542145098039
2792,487979,830,53.39423246867479,-1.4773648180722876
2793,89c61,253,40.24647647826084,-76.33488032806324
2794,5370c4,265,51.07269653584901,-115.35377020377348
2795,487a34,418,53.290161672248836,-1.9335728755980857
2796,2dd7,865,-7.70656063815029,112.96583133526023
2797,80c8c46c,398,36.13269667336688,-115.159213954774
2798,5371704,884,51.03572975565616,-114.06246450791889
2799,47d7f,98,52.78299611224489,0.287325887755102
2800,0d631,698,37.81286828939828,-0.7603366532951281
2801,342c,558,30.549521605734746,114.28745922580643
2802,54906acd,833,47.61475151020415,-122.3189807791116
2803,8085904,660,37.89688721969697,-122.56836611060604
2804,3442abb1,351,25.035013849002826,121.56745047008557
2805,89d4cb3c,661,43.65095859606656,-79.36219161270795
2806,8834f21,414,40.44867280917877,-79.93035118357484
2807,9684,419,-32.05877968735085,-69.36867954653941
2808,0d72f79,842,36.717788129453574,-4.423214793349167
2809,5379,470,51.25703391489364,-117.26829515744687
2810,80c2c63,643,34.04197864230171,-118.23944782737149
2811,54906cc,691,47.619757046309765,-122.19875246020284
2812,12a4a2f8c,276,41.38227598913043,2.1776888369565213
2813,809fb75c,999,40.75394894894894,-119.23681062362343
2814,537b,219,50.29035628767122,-116.33485143835611
2815,366374,104,34.2154813269231,108.9372558173077
2816,34693dc,840,24.153938492857144,120.65342898214286
2817,54871,240,49.97203773749998,-123.16271390833337
2818,880cd1,302,40.105686400662265,-88.26520245033115
2819,88388f3,1000,39.96538254899999,-83.00423692799995
2820,1ec3,868,-24.512730930875573,31.235312724654342
2821,33a9c,806,10.313875844913136,123.93324245905696
2822,48760e4,698,51.49309154154725,-0.25801661747851007
2823,470b94f4,654,50.076538044342485,14.415543703363905
2824,89d24,165,42.256750703030306,-78.30999979393933
2825,132a9,451,44.00759947228381,10.834557753880254
2826,80858694,646,37.8162391455108,-122.47788809133115
2827,0d195,531,38.52657924105456,-8.984901734463271
2828,48670e9b,544,53.34338248713238,-6.257977091911765
2829,48727,849,50.773756828032944,-2.8536535830388665
2830,3fcf4,180,29.26123728888889,48.12639907222219
2831,48760bc,618,51.40797405987058,-0.305606729773463
2832,1944,261,-15.91502005747128,27.8812227394636
2833,3909,661,30.270454328290462,78.3257967609683
2834,48761b321,52,51.51924134615384,-0.12821167307692305
2835,94d9,683,-26.9330226881406,-48.59356164128851
2836,149dc,63,36.21267288888889,22.99106795238095
2837,0c605c,664,32.69204056024096,-16.9694295301205
2838,89b646c,572,38.91045467657342,-77.4435277062937
2839,47c3f6fc,322,51.21690285714289,4.409605822981368
2840,477eb1cc,929,45.43331014639402,12.324984801937571
2841,13464,540,40.745116387037015,17.54148362962965
2842,54d04,379,41.73168945118736,-124.09068135620055
2843,7c006df,893,21.290733270996633,-157.84270036954064
2844,8737c,223,38.06602683408071,-109.85275385201784
2845,80dd25,201,33.7076262437811,-118.049037880597
2846,0d413f,969,40.949142919504666,-4.119566748194022
2847,883c4,683,41.52249601756963,-83.73436757540263
2848,47eac,686,49.630315482507356,5.549952819241982
2849,6ad6685,111,-37.86930284684683,144.992219927928
2850,0d384,183,42.107165885245884,-5.4608650054644805
2851,1502cc,127,31.91931948818898,34.941389503937
2852,486e05,269,51.415765215613376,-3.2414040074349426
2853,0d51d,607,43.27716581878092,-2.2530263377265247
2854,808580d4,242,37.7989394173554,-122.43952588016528
2855,60188dc,455,35.72957798681317,139.75512375164843
2856,48cf,649,64.48467281510018,-15.33947822033898
2857,12bb1,833,41.734122579831876,2.9153377899159643
2858,4877a4,248,52.26199562500001,-0.6561183346774193
2859,4674,845,65.12430069112443,13.196511343195272
2860,8620af,919,29.98739885527747,-90.09442906528838
2861,477ed4,59,45.48298572881357,11.890617796610169
2862,12a464,185,41.50549251891893,1.77020078918919
2863,6b12af4,140,-33.815825450000006,151.1616851714286
2864,470b94b,296,50.094066466216276,14.443253013513502
2865,80e82c,371,34.26781115094343,-118.78248763072776
2866,23,765,-9.859285211764726,52.39243279477124
2867,88e8a5,258,29.67580901162792,-82.33427156976745
2868,5486722c,763,49.28451242201839,-123.13791030668432
2869,89b7b7a84,115,38.88836542608693,-77.04681670434783
2870,185cc,558,-6.17839054121863,39.18759900716849
2871,9662cb,107,-33.36366204672898,-70.49491729906545
2872,343c,191,27.92735185863874,116.80805326701575
2873,487a44,249,53.10676849799201,-2.10974510040161
2874,340400cc,409,22.323396068459644,114.17139241075806
2875,47c609a4,782,52.36963245524294,4.913555970588246
2876,48074,252,46.37466263888893,-0.3273659365079364
2877,340403,286,22.27518090909088,114.2601873286713
2878,808fcb4,432,37.33058580324079,-121.9232352546297
2879,12b3c,605,44.09916754545452,3.481666823140501
2880,54866f,738,49.34897427235776,-123.13345311924098
2881,47c5ac,285,51.983721792982486,4.113490487719301
2882,808580a5,319,37.7757668589342,-122.4335130783701
2883,47c9b,311,53.40170882958198,6.167254897106104
2884,9662c57,748,-33.45468468582879,-70.63733989839584
2885,4cce05f,81,45.390875987654326,-75.67847043209873
2886,8428ac,683,20.68034209663249,-103.39824621669096
2887,89c2584c,806,40.76194213771716,-74.0003227803969
2888,89d4d4,866,43.805199495381025,-79.30411972055417
2889,30e2993,711,13.745893663853739,100.51738775668072
2890,69c,706,-15.672586810198299,144.46481525495773
2891,808580e5,295,37.803687135593215,-122.41602690169492
2892,480e4,534,48.53887023595507,-2.412312316479403
2893,95bcca9,577,-34.59377041074523,-58.40401707798966
2894,14cabb,412,41.023135165048494,28.936966655339845
2895,1ebd,378,-25.23204606613755,26.887548002645502
2896,7c00c,207,21.521357922705306,-158.2230515458937
2897,601854,317,35.41518351419557,139.45352066876967
2898,487e70f,178,54.98295687078654,-1.5833849325842695
2899,477e5,636,44.83758446698122,11.625343100628944
2900,89b61,792,39.2315520227273,-77.71800895328276
2901,4879fc,249,52.79184272690759,-1.471087056224899
2902,8749c,127,38.47804702362205,-110.7243572755905
2903,87331c,151,36.02895618543041,-112.09917825827797
2904,4875b3,738,50.87076464498638,-0.7293903333333358
2905,46f3,254,58.62762138188979,22.681553460629907
2906,89b7b78d,283,38.901356961130745,-77.02038055830381
2907,00bb,77,-20.35207764935065,-41.87569003896105
2908,601889b,135,35.65109399259259,139.7981247851853
2909,48d60d,134,64.06355902985074,-21.951317059701484
2910,52a9,461,46.80489868980481,-90.80644379609542
2911,94df,412,-26.685755817961148,-49.06539458009712
2912,47c609b4,894,52.37973884116326,4.900594596196875
2913,6d0d47d,409,-36.86862124205377,174.7627965207824
2914,80c4c,518,34.37291642857141,-116.8909285250967
2915,808586ef,102,37.804390078431354,-122.47767063725496
2916,5494b4,219,45.76582841095888,-123.9557522968037
2917,14cab9bd,889,41.0062692935883,28.97780099662542
2918,880fd2d,994,41.90660061368206,-87.67178568108646
2919,47e66fe1f5,260,48.85834647692309,2.2942787038461563
2920,0d6fc,245,37.70894804081633,-2.8756500938775527
2921,4870a4,899,52.57447633370424,-1.8892505383759695
2922,80c8c1,147,36.16499284353743,-115.22188335374149
2923,808f87c,327,37.8110110733945,-122.20185688685022
2924,14a1bd34,399,37.98683638095243,23.732690295739353
2925,4653f,147,56.05247108163263,13.604438278911575
2926,87b6d,56,36.24619869642855,-96.1186960892857
2927,6b12ae6f,231,-33.863535580086584,151.21835426839826
2928,48761cbc,965,51.52844522901561,-0.07767336994818659
2929,4887c797,859,55.952541561117556,-3.2026018963911476
2930,47d870bd,723,52.20460606085761,0.11747605670816046
2931,14534,605,27.887290398347105,34.301455345454556
2932,48708c,487,52.39985102874746,-2.2805614845995885
2933,48657,616,52.81439084415581,-3.9939360129870165
2934,8f754,141,10.737564085106383,-85.27142341134756
2935,87f6284,338,44.94178720414206,-93.24466052662713
2936,488864,578,56.11146117993081,-3.9460210570934238
2937,487bb14,233,53.478014446352,-2.193398793991415
2938,89c25a194,217,40.712955483870964,-74.01112318894012
2939,12a1c,51,40.60993950980393,0.7105849803921568
2940,45d9,198,67.26461613636368,17.2579570909091
2941,7c06fc,970,22.18374945257729,-159.57953036391754
2942,601888c,221,35.69498766968324,139.8246622850678
2943,882b34cd,697,43.65206354088949,-79.38329434433327
2944,132a55c,118,43.80830977966101,11.286073584745768
2945,0d51ac,704,43.29521228124999,-1.9500249943181787
2946,808fbb2c,400,37.4303709275,-122.17016074999997
2947,30e29914,878,13.753855375854085,100.50343929384957
2948,0d1edd,198,38.79928478787881,-9.486184292929293
2949,80c2c67,152,34.06681521710526,-118.22063442763168
2950,468dfc,286,60.35047602797202,24.93880439160839
2951,47c350d4,886,51.21009797629808,3.22352966252822
2952,80c2c64d,458,34.0542833449782,-118.24974549781633
2953,88d9b6c,874,25.78000249885587,-80.19567204805482
2954,951b,124,-30.09958083064519,-51.70293016129034
2955,4695,210,59.04206042380958,27.52697842380953
2956,36d4,664,24.639912810240954,102.74132542469883
2957,47e66e2d,675,48.86433679259254,2.3252936814814826
2958,486ed,395,51.71546588860759,-4.6334887772151925
2959,8eb4,863,19.889076241019684,-71.28378288528397
2960,47900a0c,850,47.378986916470424,8.53867278823532
2961,93fc,686,-19.737532004373183,-66.2064435233235
2962,473ec,327,48.81975326299707,21.44223083792046
2963,3442abac,126,25.028275634920618,121.57555532539676
2964,80c2a4d4,963,34.010462775700844,-118.49465408099674
2965,47c66fc,126,52.10317821428569,5.065368206349206
2966,47c4f,275,51.722957865454525,3.804871414545453
2967,1524,471,35.20273615286622,36.10355173885353
2968,94dce44,826,-25.430562216707003,-49.27100793825667
2969,30505,217,8.13559441474655,98.31379530414749
2970,89c25a1b,767,40.71226628161668,-74.01443183702732
2971,6014,329,34.42523776899698,139.39066837993923
2972,132f6051,589,41.900036200339585,12.475633499151124
2973,88d8f,503,26.293896043737586,-80.08400914512914
2974,47d8a8c,369,51.49828378590783,0.06564017344173445
2975,87ee94,238,41.61595184453788,-93.52918346638654
2976,876a7,487,39.615840246406535,-106.4013076262834
2977,479ab4,224,47.1996006071429,8.779636834821433
2978,89c25a5c,314,40.682644156051,-73.99934076433117
2979,47886d74,719,45.07214249235049,7.6837486870653615
2980,6018ee4,851,35.70281327732085,139.58022344300826
2981,0d42289d,190,40.41488768947369,-3.691256378947371
2982,0d639,916,38.01136360698703,-1.0992138558951976
2983,133ec,271,40.03268080442802,15.533660501845025
2984,6d69,474,-39.424968234177214,176.91662843037975
2985,883a4,961,41.42719641415187,-82.5579622684703
2986,6b12ae3f,899,-33.87042123136829,151.20742933370317
2987,3ba5,679,12.304034777614131,75.70243713549344
2988,6001094,306,35.019467303921544,135.79550050653592
2989,487604cb4,203,51.51311130541873,-0.12208612807881775
2990,960c,190,-39.02131269473687,-68.30586253684208
2991,0094,746,-22.736232184986576,-42.03862742225204
2992,14583,402,30.041607636815904,31.306442129353222
2993,487b9c,758,53.76868108575182,-2.460782339050126
2994,459,675,78.20898577481495,15.387981677037029
2995,47c5e1,864,52.31375065046294,4.790857913194434
2996,48760fd,746,51.506664368632734,-0.22467120375335123
2997,8752f504,442,40.76588830769236,-111.8982793936651
2998,35dc,240,35.46750517500002,113.87860727500002
2999,4796c9c,191,48.574866350785314,7.737490251308912
3000,0d4944,236,43.44575386440675,-3.9886006567796635
3001,54950f,395,45.51108141518986,-122.85398214936727
3002,47769c,202,47.8339828861386,13.094195207920805
3003,47b074b,600,52.3734737766666,9.73695259666666
3004,4ca9,540,44.79202831481485,-66.91694642962959
3005,487e1,591,55.31555876480535,-1.627223966159052
3006,80dd21,606,33.650096019801985,-117.98355818316846
3007,600377,730,35.16792228630137,136.88834831643834
3008,4cb7,781,45.267976693982064,-71.88267073367477
3009,808f7dc,999,37.741339262262265,-122.46499854954935
3010,4888464,569,55.8507877205624,-4.296192752196836
3011,8834ec,727,40.430766718019264,-79.88174345116927
3012,89c25a4c,709,40.691097008462634,-73.98998407898439
3013,4647c,444,58.47809300450453,8.826531880630625
3014,85d201,745,19.38187207248324,-99.23653219328848
3015,52c4,649,48.33601999229577,-97.09928065947597
3016,880cd7,976,40.10692414036883,-88.22193991700799
3017,12a381,530,41.23565128867925,1.8063254679245273
3018,0d53,528,44.325679856060596,-1.2851312045454542
3019,54c11e1,329,44.05525559574466,-123.08836058966557
3020,470dc,268,49.911092388059686,16.05597013805971
3021,94ce9,150,-23.400184986666655,-46.43136449333327
3022,89c258fbc,820,40.76085696951221,-73.97651646341428
3023,876c84,653,39.59867283614091,-104.92148059418071
3024,8805193,178,43.067836044943824,-87.90053826966295
3025,40b1ff5,662,44.437770418428954,26.096180888217486
3026,876b84,977,39.71643105015349,-105.14155279733872
3027,808f7fb,648,37.75571043209879,-122.39056157253084
3028,89e370d,238,42.38294543697477,-71.08786463865543
3029,89c8b,791,40.2908364348926,-76.66682339570151
3030,80dd33,501,33.832881107784495,-118.14336827544903
3031,4887c7bc,427,55.95410372131145,-3.212284578454335
3032,60224,982,36.167688130346214,140.27350083604858
3033,89c259a3,939,40.738622299254665,-73.99145790947782
3034,3f8c,831,35.84849471720812,51.40609879302043
3035,880fb5,494,41.96793508502018,-87.89578651619433
3036,47b8d4,423,51.23313946572107,7.121594680851057
3037,89c258f8c,327,40.76054532721715,-73.9810291529052
3038,48761bf,243,51.589072781893016,-0.10493298353909473
3039,0099814,201,-22.91766249751244,-43.12264707960197
3040,bf,656,-46.113063115853706,-58.72639073018292
3041,80c2bb4,903,34.031634046511684,-118.4641371251384
3042,470b94e44,535,50.08656674953276,14.41027685981305
3043,071605,937,-12.97538880362861,-38.51058700106721
3044,346837,707,24.805444711456868,121.0117974639322
3045,12d2d,126,44.63507553174602,8.38001321428572
3046,1328c,548,42.23804314051099,11.77682572080291
3047,5f74,974,42.930374322381915,142.22627743531828
3048,47c75,552,51.36483031884052,6.131871541666677
3049,883b2d34,564,42.33620139893607,-83.04979062765936
3050,487604cfba8aa333,1151,51.506320000000386,-0.1271399999999979
3051,0d0f,177,36.93892631073447,-6.545413853107349
3052,465f71,135,59.21653368888888,17.927601140740734
3053,869c,608,23.562385287828942,-105.49668070230254
3054,47df64,476,50.921666611344584,0.04271749579831934
3055,465f9d7c,404,59.33801962376237,18.03568738118813
3056,3404064,329,22.397276410334374,114.2095233617021
3057,47f6c,319,45.88939389655172,3.5164852695924806
3058,bc4f,51,-55.3390887647059,-67.58364245098043
3059,4761c,506,44.15184612450595,15.293323341897228
3060,4cce04e4,77,45.437307480519486,-75.69566959740261
3061,0d422881,630,40.4160830698412,-3.700739612698411
3062,8e854,594,12.5375019208754,-70.02147317340066
3063,35fc,94,40.491336808510646,114.75515363829788
3064,48761b3234,617,51.51926445705025,-0.12680079740680716
3065,80c1,942,35.83991831740979,-117.85673541825885
3066,89e3709d,723,42.35610934578139,-71.0643989322271
3067,4875855,274,50.83190228102199,-0.1683676459854015
3068,549509f,825,45.52870456606057,-122.68995814666665
3069,3995c,732,28.27697016120217,83.94558514617478
3070,4696311c,429,59.93424186946391,30.304971911421955
3071,8090c,557,38.01487299281867,-120.46303475403914
3072,469209b,223,60.213248968609875,24.971133793721965
3073,487604d24,552,51.511138454710135,-0.13049762137681156
3074,47869d,793,45.815151313997504,9.079301572509447
3075,54906a9,755,47.58954612847681,-122.3237033496689
3076,47b18f74,505,53.54676833069305,9.962202279207917
3077,808dec,618,36.496177936893226,-121.93232590453088
3078,47e67004,293,48.85288164846416,2.28389256313993
3079,48610b,124,54.59873316129033,-5.838732040322582
3080,808581157,482,37.82664795643158,-122.42296963485448
3081,54911,912,47.100043938596585,-122.6435440087718
3082,89c25ba4,297,40.67737634006736,-73.96619848148148
3083,80c8c5cf,327,36.09488743119267,-115.17517962996942
3084,132f61a74,52,41.90453309615385,12.499765538461538
3085,132e9,807,43.02383357620822,12.629817262701376
3086,88234,752,42.648315160904296,-83.79989295345736
3087,48624,345,55.063462368115985,-4.809099542028986
3088,6b12ab,999,-33.79544847147149,151.2841298498498
3089,14a24,133,37.58489118796992,24.604008999999998
3090,89b7dc,519,39.16294144894027,-76.88221720423898
3091,12af4,880,42.69166989431819,1.5643669795454556
3092,89d84,235,43.98296947659575,-76.04815199574466
3093,80c2c7f,526,34.02146281939162,-118.2854588441062
3094,9105f,65,-11.849819338461538,-76.7075188461538
3095,479e75d,144,48.16479595138887,11.571269888888896
3096,464b4,553,55.55080147016279,8.814295278481001
3097,89e3709b,121,42.35958448760333,-71.06404871900826
3098,151cc,967,32.0644016814892,35.664991155118976
3099,487b3c,419,53.607236773269676,-3.04484898568019
3100,12e737,72,39.24499897222221,9.060865055555555
3101,534f4,82,45.315062060975606,-109.67657612195114
3102,6d0d3,982,-36.757889324847284,174.76722626069272
3103,54c0c,505,44.0859131227723,-122.93735264158417
3104,54867185,169,49.2904646153846,-123.12180317159758
3105,89c251c,112,40.66807244642859,-74.1202670982142
3106,47a85b,631,52.44942196196514,13.310802031695724
3107,486da5,888,50.72996782094596,-3.52871967342342
3108,89c25b0c,993,40.66931045115813,-73.96526383987904
3109,477fd4b,928,44.4960090183189,11.349032828663747
3110,12a4a2f5,984,41.38332506402439,2.1671284441056966
3111,86a4,58,23.394162862068974,-109.12941005172415
3112,60188b94,125,35.66380188000001,139.74690571999997
3113,89c6c6c,603,39.950116764510774,-75.2143279684909
3114,0d4228f4,145,40.4378583172414,-3.6981711172413774
3115,88624,858,34.7282836655012,-86.62261356410247
3116,12a4b9,362,41.5637372569061,2.258228914364639
3117,48673,158,53.69353419620253,-6.324073531645569
3118,6018d,982,35.92305875152753,139.51525954684286
3119,601889d,219,35.6318328675799,139.7960800867581
3120,47c16c,128,50.798061429687515,4.9232130234375
3121,47f4ea9,267,45.774557254681675,4.857792022471907
3122,6018eb,201,35.825994268656714,139.6492191343283
3123,6001064,619,34.99895363651045,135.7447492455569
3124,873ec,672,37.78063676934521,-107.73427611755977
3125,1347f,724,41.12438354972379,16.845278770718213
3126,4b5e4,333,46.274034648648694,-62.850349510510526
3127,80851,975,38.275649955897364,-122.22380474769221
3128,80dd37,530,33.72970025471693,-118.2742896716982
3129,80858097,336,37.78409051488093,-122.42032562202387
3130,95b7c,871,-32.953282312284756,-60.64798854994257
3131,4795d,248,49.31867767338707,7.2721912338709656
3132,47134,180,49.077183000000005,17.50364772777777
3133,487bb1f,947,53.47356482998935,-2.2477027360084496
3134,487add,838,53.211478136038146,-2.8887662971360313
3135,882b334,693,43.696184658008626,-79.4014721774892
3136,89b7cb,414,38.97373158454106,-77.14156186714969
3137,478869,125,45.13806589599997,7.616245400000001
3138,89ace5,633,35.99157224802528,-78.903674750395
3139,36a4c,445,25.28084627865171,110.27131992584263
3140,88e764,422,28.498910322274888,-81.29908599289097
3141,60188c1c,697,35.69986017647055,139.76971931563827
3142,89c2f62c,86,40.7968566511628,-73.97373610465118
3143,47c3c49c,602,50.8399506544851,4.376630107973423
3144,477a9,618,46.3841487168285,14.049754464401277
3145,48705,827,52.09207322974599,-2.5116247085852406
3146,54906ab4c,417,47.61147933093527,-122.33583484892088
3147,89de7,406,42.80522025615769,-73.98573606896535
3148,47917,585,48.06996070085471,7.318340355555561
3149,40454,146,42.58413883561646,44.70902189726027
3150,47165b3,89,50.060069674157305,19.96036450561797
3151,47df4c,273,51.23676498534799,0.2598929743589743
3152,30e29eb,200,13.767870550000008,100.54105621999997
3153,47be9,144,50.59100533333334,7.672059270833334
3154,480eac,987,48.635345903748735,-1.5084016727456973
3155,40c4,688,46.363561719476685,31.245791215116327
3156,87e1,485,40.61157275257732,-90.5440251876291
3157,88db3,795,26.471851113207574,-82.05765418616338
3158,8825c,311,43.043423977491955,-82.4973416109325
3159,47e66e45,495,48.88427811313127,2.3388509535353585
3160,47bf1,302,50.66950606291393,6.826826152317874
3161,47b8ca3,552,51.221867442029,6.785400543478267
3162,45c4c4,973,69.65820954984582,18.947627800616637
3163,478684,343,45.789564629737534,8.888175559766761
3164,48767ac,619,51.48582923263337,-0.6042976494345718
3165,00997f5,338,-22.900061896449706,-43.18003715680479
3166,87f62f,501,44.853252000000026,-93.23105658283419
3167,487434,204,51.1083492254902,-0.8332386862745103
3168,12a7c,533,42.27046493621009,0.22066312945590938
3169,4873a3,94,50.78583527659577,-1.923317457446808
3170,0d471,670,41.64524205522389,-4.699032561194033
3171,12b4c,410,44.597814909756174,4.145295751219517
3172,876c64,406,39.78596702955669,-104.74456556650226
3173,549011,694,47.73765912103739,-122.3220274236313
3174,390f,316,30.67458174050632,76.89559581645568
3175,14a1bcc,333,37.97362324924931,23.704447336336358
3176,476dd,416,47.779581288461614,16.102167490384602
3177,132f61b64,225,41.88943450222217,12.490964355555558
3178,96a9,965,-22.988341597927494,-68.107055238342
3179,5485e4,821,49.07425816930571,-123.13103376979296
3180,5375,245,52.275440097959184,-113.79651840816317
3181,48761b2cc,199,51.51600288442209,-0.1337312311557791
3182,48763f,609,51.7445185812808,-0.33711780131362884
3183,47b18f3,606,53.56456410561047,9.98793952640265
3184,48718dd4,946,51.45077319978864,-2.600097465116274
3185,132a5403c,984,43.77309197560984,11.25623239634147
3186,48760ffc,394,51.5099920964467,-0.19467017766497446
3187,89d4cb7,247,43.66369966801621,-79.34888431983804
3188,47963,427,49.515936899297394,8.240249056206077
3189,487671,472,51.46672207203392,-0.5060271991525424
3190,88050c,88,42.93420202272727,-88.08027801136369
3191,7953d,673,19.413435980683484,-155.25281860178302
3192,60184c,661,35.310889524962114,139.48335391074133
3193,8856a4,909,35.24282742794276,-80.85080598679883
3194,47886b,178,45.08001720224721,7.570664601123591
3195,95a334c,805,-34.62874813540376,-58.36379131180121
3196,47a1c,907,49.70729446968042,11.283183335170898
3197,47d8a81,917,51.50373439476569,0.007286762268266086
3198,88fe74,422,32.77819942180095,-79.86558585071099
3199,876a5,572,39.60822894405592,-105.98939223951051
3200,6018f34,943,35.6694676383881,139.67684795334063
3201,5495a5,330,45.597770557575785,-122.57670034545458
3202,47c609c3,438,52.37006018949776,4.885459255707763
3203,47c6d9,885,51.43607442824857,5.47940321129943
3204,4cb34,814,43.762257706388105,-71.44131516830467
3205,487ad9,172,53.33338698837211,-3.0354266569767447
3206,30da3a9,684,18.791615318713507,98.984917
3207,53716ff4,162,51.05595882098765,-114.07300082716047
3208,79534,203,20.163945384236463,-155.67301399014784
3209,6b12aec,587,-33.83723473083477,151.2108459642248
3210,132ad,250,44.32972183599998,11.205737092000001
3211,143,846,23.602688391252972,32.559354871158426
3212,89e373,244,42.46505466393444,-71.05803874590168
3213,36cc,742,22.461418881401613,104.12136918733138
3214,36ed,176,29.63546369886362,106.30369451136367
3215,35f055,836,39.994934854067004,116.38361665311007
3216,87f621,166,44.92856001204823,-93.37420150000005
3217,8c2a58c,389,10.487759359897167,-66.88197732904882
3218,470b94e1,372,50.090721268817234,14.405615010752703
3219,4c4,200,55.55841393500007,-64.26589253500005
3220,47b8e1,485,51.49626082886603,7.206871804123714
3221,4cce14,316,45.49100351265819,-75.51675195569621
3222,4786c64,166,45.476051789156635,9.249019084337348
3223,465f3,337,58.829498192878376,17.12121587833827
3224,47b4c,875,54.814429418285755,8.520353844571424
3225,47b8ca1,719,51.22330775521559,6.7673290709318525
3226,4780c,861,44.96441541463406,9.720578704994187
3227,4870b4,841,52.444829167657616,-1.7116408858501753
3228,487994,382,53.10822565706808,-1.3360163036649233
3229,88c37,212,27.313175797169787,-82.57697766509432
3230,a9d3,284,-46.32193622535206,168.0810982746478
3231,60010f,532,34.968551894736834,135.7797386898495
3232,8e41,799,5.236250062578218,-73.95309670713405
